dimension,model,model_full,trial,group,cv_uid,presented_pos,rank,slate_n,k,top_k_selected,parse_ok
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,2,gap_financial,white_male__high_ses__mid_traditional__gap_financial,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,gap_financial,white_male__high_ses__mid_traditional__gap_financial,0,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,gap_travel,white_male__high_ses__mid_traditional__gap_travel,2,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,3,gap_caring,white_male__high_ses__mid_traditional__gap_caring,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,gap_caring,white_male__high_ses__mid_traditional__gap_caring,0,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,gap_financial,white_male__high_ses__mid_traditional__gap_financial,1,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,gap_travel,white_male__high_ses__mid_traditional__gap_travel,2,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,4,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,gap_travel,white_male__high_ses__mid_traditional__gap_travel,0,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,gap_financial,white_male__high_ses__mid_traditional__gap_financial,1,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,gap_caring,white_male__high_ses__mid_traditional__gap_caring,2,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,5,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,gap_travel,white_male__high_ses__mid_traditional__gap_travel,0,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,gap_financial,white_male__high_ses__mid_traditional__gap_financial,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,gap_caring,white_male__high_ses__mid_traditional__gap_caring,2,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,6,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,3,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,0,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,gap_travel,white_male__high_ses__mid_traditional__gap_travel,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,gap_caring,white_male__high_ses__mid_traditional__gap_caring,2,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,7,gap_financial,white_male__high_ses__mid_traditional__gap_financial,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,0,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,gap_travel,white_male__high_ses__mid_traditional__gap_travel,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,gap_caring,white_male__high_ses__mid_traditional__gap_caring,2,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,8,gap_financial,white_male__high_ses__mid_traditional__gap_financial,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,gap_financial,white_male__high_ses__mid_traditional__gap_financial,0,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,gap_travel,white_male__high_ses__mid_traditional__gap_travel,2,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,9,gap_caring,white_male__high_ses__mid_traditional__gap_caring,3,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,gap_travel,white_male__high_ses__mid_traditional__gap_travel,0,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,gap_caring,white_male__high_ses__mid_traditional__gap_caring,1,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,gap_financial,white_male__high_ses__mid_traditional__gap_financial,2,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,10,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,3,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,gap_caring,white_male__high_ses__mid_traditional__gap_caring,0,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,1,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,gap_travel,white_male__high_ses__mid_traditional__gap_travel,2,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,11,gap_financial,white_male__high_ses__mid_traditional__gap_financial,3,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,gap_travel,white_male__high_ses__mid_traditional__gap_travel,0,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,gap_caring,white_male__high_ses__mid_traditional__gap_caring,1,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,gap_financial,white_male__high_ses__mid_traditional__gap_financial,2,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,12,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,3,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,gap_financial,white_male__high_ses__mid_traditional__gap_financial,0,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,gap_caring,white_male__high_ses__mid_traditional__gap_caring,1,2,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,2,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,13,gap_travel,white_male__high_ses__mid_traditional__gap_travel,3,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,gap_caring,white_male__high_ses__mid_traditional__gap_caring,0,3,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,gap_travel,white_male__high_ses__mid_traditional__gap_travel,1,1,4,2,1,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,gap_financial,white_male__high_ses__mid_traditional__gap_financial,2,4,4,2,0,1
career_gap,D:qwen2:latest,D_llm_rank_mock_qwen2:latest,14,linear_no_gap,white_male__high_ses__mid_traditional__linear_no_gap,3,2,4,2,1,1
